SubjectID	TrialNum	Amplitude	Width	StartPos	TargetPos	Time	Success	CursorPos	
1	7	256	16	(481,331)	(534,74)	768	1	(535,151)	
1	7	256	16	(481,331)	(534,74)	786	1	(535,149)	
1	7	256	16	(481,331)	(534,74)	803	1	(535,148)	
1	7	256	16	(481,331)	(534,74)	820	1	(535,147)	
1	7	256	16	(481,331)	(534,74)	838	1	(535,147)	
1	7	256	16	(481,331)	(534,74)	855	1	(535,143)	
1	7	256	16	(481,331)	(534,74)	873	1	(536,140)	
1	7	256	16	(481,331)	(534,74)	890	1	(536,135)	
1	7	256	16	(481,331)	(534,74)	1170	1	(537,131)	
1	7	256	16	(481,331)	(534,74)	1188	1	(537,131)	
1	7	256	16	(481,331)	(534,74)	1206	1	(537,126)	
1	7	256	16	(481,331)	(534,74)	1223	1	(538,124)	
1	7	256	16	(481,331)	(534,74)	1240	1	(539,123)	
1	7	256	16	(481,331)	(534,74)	1257	1	(539,122)	
1	7	256	16	(481,331)	(534,74)	1275	1	(539,121)	
1	7	256	16	(481,331)	(534,74)	1293	1	(540,121)	
1	7	256	16	(481,331)	(534,74)	1310	1	(540,120)	
1	7	256	16	(481,331)	(534,74)	1327	1	(540,119)	
1	7	256	16	(481,331)	(534,74)	1345	1	(540,117)	
1	7	256	16	(481,331)	(534,74)	1361	1	(540,116)	
1	7	256	16	(481,331)	(534,74)	1379	1	(540,114)	
1	7	256	16	(481,331)	(534,74)	1643	1	(534,74)	
1	8	256	16	(481,331)	(666,157)	526	1	(513,348)	
1	8	256	16	(481,331)	(666,157)	543	1	(542,310)	
1	8	256	16	(481,331)	(666,157)	560	1	(568,278)	
1	8	256	16	(481,331)	(666,157)	578	1	(599,241)	
1	8	256	16	(481,331)	(666,157)	595	1	(618,224)	
1	8	256	16	(481,331)	(666,157)	612	1	(630,213)	
1	8	256	16	(481,331)	(666,157)	630	1	(639,205)	
1	8	256	16	(481,331)	(666,157)	647	1	(642,204)	
1	8	256	16	(481,331)	(666,157)	664	1	(644,203)	
1	8	256	16	(481,331)	(666,157)	682	1	(645,203)	
1	8	256	16	(481,331)	(666,157)	698	1	(646,203)	
1	8	256	16	(481,331)	(666,157)	717	1	(647,203)	
1	8	256	16	(481,331)	(666,157)	734	1	(648,202)	
1	8	256	16	(481,331)	(666,157)	751	1	(649,202)	
1	8	256	16	(481,331)	(666,157)	768	1	(650,202)	
1	8	256	16	(481,331)	(666,157)	786	1	(652,202)	
1	8	256	16	(481,331)	(666,157)	803	1	(656,201)	
1	8	256	16	(481,331)	(666,157)	820	1	(662,200)	
1	8	256	16	(481,331)	(666,157)	1009	1	(666,157)	
1	9	384	32	(481,331)	(846,274)	526	0	(501,352)	
1	9	384	32	(481,331)	(846,274)	543	0	(502,352)	
1	9	384	32	(481,331)	(846,274)	560	0	(502,351)	
1	9	384	32	(481,331)	(846,274)	578	0	(503,351)	
1	9	384	32	(481,331)	(846,274)	595	0	(505,348)	
1	9	384	32	(481,331)	(846,274)	612	0	(514,339)	
1	9	384	32	(481,331)	(846,274)	630	0	(522,328)	
1	9	384	32	(481,331)	(846,274)	647	0	(533,315)	
1	9	384	32	(481,331)	(846,274)	664	0	(542,302)	
1	9	384	32	(481,331)	(846,274)	682	0	(549,292)	
1	9	384	32	(481,331)	(846,274)	698	0	(557,281)	
1	9	384	32	(481,331)	(846,274)	717	0	(564,271)	
1	9	384	32	(481,331)	(846,274)	734	0	(567,266)	
1	9	384	32	(481,331)	(846,274)	751	0	(571,260)	
1	9	384	32	(481,331)	(846,274)	768	0	(577,253)	
1	9	384	32	(481,331)	(846,274)	786	0	(581,249)	
1	9	384	32	(481,331)	(846,274)	803	0	(585,245)	
1	9	384	32	(481,331)	(846,274)	820	0	(589,242)	
1	9	384	32	(481,331)	(846,274)	838	0	(591,240)	
1	9	384	32	(481,331)	(846,274)	855	0	(594,239)	
1	9	384	32	(481,331)	(846,274)	873	0	(598,238)	
1	9	384	32	(481,331)	(846,274)	890	0	(603,238)	
1	9	384	32	(481,331)	(846,274)	1170	0	(607,237)	
1	9	384	32	(481,331)	(846,274)	1188	0	(609,236)	
1	9	384	32	(481,331)	(846,274)	1206	0	(611,236)	
1	9	384	32	(481,331)	(846,274)	1223	0	(612,236)	
